rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_clean,title_clean,full_text,sentiment,ai_sentiment,keywords,complaint
5.0,Love amazon,They offered a $10 promo for $100 added......AMAZING thank you!,[],B00IX1I3G6,B00IX1I3G6,AE7SGNS4CDLICSPYJT664QGFZG3A,1514344238107,0,True,They offered a $10 promo for $100 added......AMAZING thank you!,Love amazon,Love amazon. They offered a $10 promo for $100 added......AMAZING thank you!,正面,,,
5.0,Reload.,Reloading Amazon gift card 100% necessary for more books.,[],B00IX1I3G6,B00IX1I3G6,AHA2PQKHS4X7I42GDXDBENUU2BSQ,1627522659128,0,True,Reloading Amazon gift card 100% necessary for more books.,Reload.,Reload.. Reloading Amazon gift card 100% necessary for more books.,正面,,,
5.0,Five Stars,It's a gift card...,[],B00BXLVFAO,B00BXLVETG,AHTFD4SSC7MXD4MLBZ2YS6FX4DPA,1469619098000,0,True,It's a gift card...,Five Stars,Five Stars. It's a gift card...,正面,,,
5.0,Five Stars,It's a gift card...,[],B006PJHPV2,B00BXLVUZO,AHTFD4SSC7MXD4MLBZ2YS6FX4DPA,1469619082000,0,True,It's a gift card...,Five Stars,Five Stars. It's a gift card...,正面,,,
5.0,Amazon.com Gift Card,How can you go wrong?  A gift card you can buy just about anything with,[],B071NM2PNL,B071X4ZX3X,AGWYMHQPH26D56XUZ54FGTKH5IZQ,1672411905697,0,True,How can you go wrong? A gift card you can buy just about anything with,Amazon.com Gift Card,Amazon.com Gift Card. How can you go wrong? A gift card you can buy just about anything with,正面,,,
5.0,Amazon.com Gift Card,How can you go wrong?  A gift card that you can get just about anything with!,[],B071VCQJ24,B018F4M89S,AGWYMHQPH26D56XUZ54FGTKH5IZQ,1672411853425,0,True,How can you go wrong? A gift card that you can get just about anything with!,Amazon.com Gift Card,Amazon.com Gift Card. How can you go wrong? A gift card that you can get just about anything with!,正面,,,
5.0,Amazon.com Gift Card,"Honestly, how can you go wrong?  Always an appreciated gift.",[],B01K8RJVDQ,B077N4CNVJ,AGWYMHQPH26D56XUZ54FGTKH5IZQ,1664801019085,0,True,"Honestly, how can you go wrong? Always an appreciated gift.",Amazon.com Gift Card,"Amazon.com Gift Card. Honestly, how can you go wrong? Always an appreciated gift.",正面,,,
5.0,Amazon gift card,What can I say?  Amazon makes everyone happy!,[],B07FK7L976,B00ADR2LV6,AGWYMHQPH26D56XUZ54FGTKH5IZQ,1640975741556,0,True,What can I say? Amazon makes everyone happy!,Amazon gift card,Amazon gift card. What can I say? Amazon makes everyone happy!,正面,,,
5.0,Amazon gift card,What can I say?  Amazon makes everyone happy!,[],B0719C5P56,B0719C5P56,AGWYMHQPH26D56XUZ54FGTKH5IZQ,1640975722184,0,True,What can I say? Amazon makes everyone happy!,Amazon gift card,Amazon gift card. What can I say? Amazon makes everyone happy!,正面,,,
5.0,Great gift idea,Does the job accordingly,[],B07Y92XFRD,B071X4ZX3X,AHAVCFOTFNN35BQT3SJ3F5BRPCGQ,1626269066607,0,True,Does the job accordingly,Great gift idea,Great gift idea. Does the job accordingly,正面,,,
5.0,AWESOME,AWESOME,[],B00IX1I3G6,B00IX1I3G6,AEJVSJVXEEDKHV43C5VEPNKL77UA,1562765279837,0,True,AWESOME,AWESOME,AWESOME. AWESOME,正面,,,
5.0,Holiday Gift Card,Chose this design for the nieces and nephews this Christmas.,[],B005ISQ5SA,BT00CTOUNS,AFYIT3MONZKSUDVDMVBU7ILNQH3Q,1637693408857,0,True,Chose this design for the nieces and nephews this Christmas.,Holiday Gift Card,Holiday Gift Card. Chose this design for the nieces and nephews this Christmas.,正面,,,
5.0,Jazz up your gift card!,Teens and college students appreciate these cards. I chose this one for it’s snazzy popup floral opening!,[],B01IE42ST4,B0BT85F69N,AFYIT3MONZKSUDVDMVBU7ILNQH3Q,1609248532527,0,True,Teens and college students appreciate these cards. I chose this one for it’s snazzy popup floral opening!,Jazz up your gift card!,Jazz up your gift card!. Teens and college students appreciate these cards. I chose this one for it’s snazzy popup floral opening!,正面,,,
5.0,Fine,Bought as a Christmas gift.  No issues,[],B01K8RL0AI,B018F4M89S,AGNDOUJZ2BPR5TQWF37U3SW4VZ5A,1563154508750,0,True,Bought as a Christmas gift. No issues,Fine,Fine. Bought as a Christmas gift. No issues,正面,,,
5.0,Five Stars,This is a great way to send a gift as everyone on this planet probably purchases something from Amazon!!!,[],BT00CTOZWO,BT00CTOZWO,AFSCQKHZDM3D22SJCE72AHDJ425A,1406468290000,0,True,This is a great way to send a gift as everyone on this planet probably purchases something from Amazon!!!,Five Stars,Five Stars. This is a great way to send a gift as everyone on this planet probably purchases something from Amazon!!!,正面,,,
5.0,A++++,Super cute!,[],B07FK7L976,B00ADR2LV6,AH44ENBHDC23V4OVDZBJ4FNN4D7Q,1607807142991,0,True,Super cute!,A++++,A++++. Super cute!,正面,,,
5.0,Five Stars,"always fast, effortless",[],B00IX1I3G6,B00IX1I3G6,AEQX2E6MBQ3PFE5QVP2IZJVLORXA,1489459619000,0,True,"always fast, effortless",Five Stars,"Five Stars. always fast, effortless",正面,,,
5.0,Adorable teddy bear with gift card,This adorable bear came with the gift card; it didn't cost extra. The bear is super soft and very cuddly. My toddler loves it.,[],B01FERR5HY,B01FERR5HY,AGLOXQBIOUHGR3OQ3WSGE4NP2T2A,1491353688000,0,True,This adorable bear came with the gift card; it didn't cost extra. The bear is super soft and very cuddly. My toddler loves it.,Adorable teddy bear with gift card,Adorable teddy bear with gift card. This adorable bear came with the gift card; it didn't cost extra. The bear is super soft and very cuddly. My toddler loves it.,正面,,,
5.0,Yup,Yup,[],B00IX1I3G6,B00IX1I3G6,AFVULHPQNAHTRIOMG7PL54XAFQWQ,1612894969802,0,True,Yup,Yup,Yup. Yup,正面,,,
5.0,Favorite gift card,I love how it comes in the box. It’s so cute,[],B0091JL1I6,B077N4CNVJ,AFVULHPQNAHTRIOMG7PL54XAFQWQ,1559966829586,0,True,I love how it comes in the box. It’s so cute,Favorite gift card,Favorite gift card. I love how it comes in the box. It’s so cute,正面,,,
5.0,Quick delivery,Fast shipment as usual!!! Great packaging. I can always count on an Amazon gift card when in doubt of what to get!,[],B00CHQ7ESQ,B00CHQ7ESQ,AFRR2WWYHGWSRUEIUCKIW3STFKOQ,1388685426000,0,True,Fast shipment as usual!!! Great packaging. I can always count on an Amazon gift card when in doubt of what to get!,Quick delivery,Quick delivery. Fast shipment as usual!!! Great packaging. I can always count on an Amazon gift card when in doubt of what to get!,正面,,,
5.0,Fast shipment!,Fast shipment as usual!!! Great packaging. I can always count on an Amazon gift card when in doubt of what to get!,[],B0091JKU5Q,B00ADR2LV6,AFRR2WWYHGWSRUEIUCKIW3STFKOQ,1388685413000,0,True,Fast shipment as usual!!! Great packaging. I can always count on an Amazon gift card when in doubt of what to get!,Fast shipment!,Fast shipment!. Fast shipment as usual!!! Great packaging. I can always count on an Amazon gift card when in doubt of what to get!,正面,,,
5.0,Showed up on time,Gave it to an ex neighbor who keeps on giving our new address to those who ask.<br />The gift card is always in style… always the right size… and it looks classy.,[],B07HJHK8Y5,B07HJHK8Y5,AEMDQWSHUECKDDDGXZXXGRM5MHRQ,1677808720440,0,True,Gave it to an ex neighbor who keeps on giving our new address to those who ask. The gift card is always in style… always the right size… and it looks classy.,Showed up on time,Showed up on time. Gave it to an ex neighbor who keeps on giving our new address to those who ask. The gift card is always in style… always the right size… and it looks classy.,正面,,,
5.0,Five Stars,Birthday gift for a 12 year old girl. She loves it!!! Very cute package too.,[],B01C9MW8Z6,B00JFBLZ90,AEV2JIZKJHTBRLZZNO53QGZZIVWQ,1540312796408,0,True,Birthday gift for a 12 year old girl. She loves it!!! Very cute package too.,Five Stars,Five Stars. Birthday gift for a 12 year old girl. She loves it!!! Very cute package too.,正面,,,
5.0,Pretty gift card,I needed a gift card for a smaller amount than the stores carry. I needed it fast which is why I went to the store! I looked on Amazon and they had this beautiful card in the amount I needed. Delivered next day.Happy camper.,[],B01IE42ST4,B0BT85F69N,AE5JU6OSBDQ47PYO3XOFPDF3B7FA,1653846819208,0,True,I needed a gift card for a smaller amount than the stores carry. I needed it fast which is why I went to the store! I looked on Amazon and they had this beautiful card in the amount I needed. Delivered next day.Happy camper.,Pretty gift card,Pretty gift card. I needed a gift card for a smaller amount than the stores carry. I needed it fast which is why I went to the store! I looked on Amazon and they had this beautiful card in the amount I needed. Delivered next day.Happy camper.,正面,,,
5.0,Clever gift card,This is a super cute way to give a giftcard - and it gets recycled automatically!  Beautiful.,[],B01G7XQOL2,B01G7XQOL2,AEI3XQ7DJOKMY5S75GIT737DRT5A,1510280435493,0,True,This is a super cute way to give a giftcard - and it gets recycled automatically! Beautiful.,Clever gift card,Clever gift card. This is a super cute way to give a giftcard - and it gets recycled automatically! Beautiful.,正面,,,
5.0,Cute tin,Amazon gift card...hard to get wrong.,[],B01K8RJDEI,B00ADR2LV6,AECCIOJGLJAXLUUJ7TBU2WVJ46FA,1580010286749,0,True,Amazon gift card...hard to get wrong.,Cute tin,Cute tin. Amazon gift card...hard to get wrong.,正面,,,
5.0,Super fun!,Super fun gift card and looked great in the Easter basket!,[],B08621FWD3,B0BT85F69N,AECVATH4G3SX2AXA2CWUZDHVWR6Q,1618644814948,0,True,Super fun gift card and looked great in the Easter basket!,Super fun!,Super fun!. Super fun gift card and looked great in the Easter basket!,正面,,,
5.0,Five Stars,What's not to like... it's a gift card,[],B016J1LGPG,B016J1LGPG,AFANRXCASK2K66S5TMVKM3Q2FDJQ,1492886553000,0,True,What's not to like... it's a gift card,Five Stars,Five Stars. What's not to like... it's a gift card,正面,,,
5.0,Five Stars,It's a card... What could go wrong!,[],B00JDQJZWG,B00JFBLZ90,AFANRXCASK2K66S5TMVKM3Q2FDJQ,1475170175000,0,True,It's a card... What could go wrong!,Five Stars,Five Stars. It's a card... What could go wrong!,正面,,,
5.0,gift,giftee had fun with it,[],B01LXGGQXW,B078GWV31Z,AELLVBSZKZN4U2ZOXYU2DSK64RVQ,1555546183502,0,True,giftee had fun with it,gift,gift. giftee had fun with it,正面,,,
5.0,Very cute,I love Amazon’s reveal gift card holders! They keep coming out with new ones. Adorable.,[],B01JQSO2VY,B01JQSO2VY,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1653454024049,0,True,I love Amazon’s reveal gift card holders! They keep coming out with new ones. Adorable.,Very cute,Very cute. I love Amazon’s reveal gift card holders! They keep coming out with new ones. Adorable.,正面,,,
5.0,Very clever!,Bought this for a friend who loves to read.<br /><br />How clever! Use the gift card to order a book then use the gift card as a bookmark. Love it!,[],B0143HEC6I,B017T6CUS2,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1653453876478,0,True,Bought this for a friend who loves to read. How clever! Use the gift card to order a book then use the gift card as a bookmark. Love it!,Very clever!,Very clever!. Bought this for a friend who loves to read. How clever! Use the gift card to order a book then use the gift card as a bookmark. Love it!,正面,,,
5.0,Amazon did it again!,Love these cool moveable gift card holders,[],B01E4QQXEC,B018F4M89S,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1629523111052,0,True,Love these cool moveable gift card holders,Amazon did it again!,Amazon did it again!. Love these cool moveable gift card holders,正面,,,
5.0,Loved this pop up design..clever,Amazon just keeps getting better and better about making new gift card holders,[],B01IE42ST4,B0BT85F69N,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1629522720827,0,True,Amazon just keeps getting better and better about making new gift card holders,Loved this pop up design..clever,Loved this pop up design..clever. Amazon just keeps getting better and better about making new gift card holders,正面,,,
5.0,Creative Easter gift card holder,I bought these for Easter baskets for my teen son and my two big kid  nephews. Really cool the way the card pops out of the egg!,[],B016J1LFX4,B016J1LFX4,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1617074493439,0,True,I bought these for Easter baskets for my teen son and my two big kid nephews. Really cool the way the card pops out of the egg!,Creative Easter gift card holder,Creative Easter gift card holder. I bought these for Easter baskets for my teen son and my two big kid nephews. Really cool the way the card pops out of the egg!,正面,,,
5.0,Super convenient without leaving home,Glad to order a gift without leaving the house!,[],B071NM2PNL,B071X4ZX3X,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1612550690923,0,True,Glad to order a gift without leaving the house!,Super convenient without leaving home,Super convenient without leaving home. Glad to order a gift without leaving the house!,正面,,,
5.0,Love the free GC holders,Getting a cool gift card holder with the gift card for free? Sign me up!,[],B01C9MW8Z6,B00JFBLZ90,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1612549812878,0,True,Getting a cool gift card holder with the gift card for free? Sign me up!,Love the free GC holders,Love the free GC holders. Getting a cool gift card holder with the gift card for free? Sign me up!,正面,,,
5.0,Super convenient and fast,Ok I knew you could buy Amazon cards but you can get gift cards for other places too? Awesome!,[],B00L1LJ5X0,B00BXLSJXA,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1611610090996,0,True,Ok I knew you could buy Amazon cards but you can get gift cards for other places too? Awesome!,Super convenient and fast,Super convenient and fast. Ok I knew you could buy Amazon cards but you can get gift cards for other places too? Awesome!,正面,,,
5.0,Soooooo convenient!,I just recently found out you could buy gift cards online from Amazon! And you can pick lil packages to put them in for free.,[],B01K8RL9C2,B018F4H5DM,AHST3VO2HJWBFPNU3YBGTMCFPO7Q,1611609974475,1,True,I just recently found out you could buy gift cards online from Amazon! And you can pick lil packages to put them in for free.,Soooooo convenient!,Soooooo convenient!. I just recently found out you could buy gift cards online from Amazon! And you can pick lil packages to put them in for free.,正面,,,
5.0,Great!,"It's just like having cash, but it can be mailed!",[],B0091JKY0M,B0091JKY0M,AFUUGL54SYKWFCQUFKKBANCRQLRQ,1488538632000,0,True,"It's just like having cash, but it can be mailed!",Great!,"Great!. It's just like having cash, but it can be mailed!",正面,,,
5.0,Five Stars,Who doesn't love gift cards?,[],B0091JKLN2,B0091JKLN2,AFUUGL54SYKWFCQUFKKBANCRQLRQ,1412679203000,0,True,Who doesn't love gift cards?,Five Stars,Five Stars. Who doesn't love gift cards?,正面,,,
